tagcategory_id,title_de,title_en,suggestion,created_by
3,Assistenzarzt/-ärztin,Assistenzarzt/-ärztin,yes,0
3,Assistenzarzt/-ärztin - Augenheilkunde ,Assistenzarzt/-ärztin - Augenheilkunde ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Anästhesiologie ,Assistenzarzt/-ärztin (Uni) - Anästhesiologie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Anatomie ,Assistenzarzt/-ärztin (Uni) - Anatomie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Arbeitsmedizin ,Assistenzarzt/-ärztin (Uni) - Arbeitsmedizin ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Biochemie ,Assistenzarzt/-ärztin (Uni) - Biochemie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Chirurgie ,Assistenzarzt/-ärztin (Uni) - Chirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Frauenheil./Geburtsh. ,Assistenzarzt/-ärztin (Uni) - Frauenheil./Geburtsh. ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Gefäßchirurgie ,Assistenzarzt/-ärztin (Uni) - Gefäßchirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Hals-Nasen-Ohrenheilkunde ,Assistenzarzt/-ärztin (Uni) - Hals-Nasen-Ohrenheilkunde ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Haut- u. Geschlechtskrankheit. ,Assistenzarzt/-ärztin (Uni) - Haut- u. Geschlechtskrankheit. ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Herzchirurgie ,Assistenzarzt/-ärztin (Uni) - Herzchirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Humangenetik ,Assistenzarzt/-ärztin (Uni) - Humangenetik ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Hygiene u. Umweltmedizin ,Assistenzarzt/-ärztin (Uni) - Hygiene u. Umweltmedizin ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Innere Med./Allgem.Med ,Assistenzarzt/-ärztin (Uni) - Innere Med./Allgem.Med ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Innere Medizin ,Assistenzarzt/-ärztin (Uni) - Innere Medizin ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Kind./Jgd.psychiat. u. -psycho ,Assistenzarzt/-ärztin (Uni) - Kind./Jgd.psychiat. u. -psycho ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Kinder-/Jugendmedizin ,Assistenzarzt/-ärztin (Uni) - Kinder-/Jugendmedizin ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Kinderchirurgie ,Assistenzarzt/-ärztin (Uni) - Kinderchirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Klinische Pharmakologie ,Assistenzarzt/-ärztin (Uni) - Klinische Pharmakologie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Laboratoriumsmedizin ,Assistenzarzt/-ärztin (Uni) - Laboratoriumsmedizin ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Mikrob./Virol./Infektionsepid. ,Assistenzarzt/-ärztin (Uni) - Mikrob./Virol./Infektionsepid. ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Mund-Kiefer-Gesichtschirurgie ,Assistenzarzt/-ärztin (Uni) - Mund-Kiefer-Gesichtschirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Neurochirurgie ,Assistenzarzt/-ärztin (Uni) - Neurochirurgie ,yes,0
3,Assistenzarzt/-ärztin (Uni) - Neurologie ,Assistenzarzt/-ärztin (Uni) - Neurologie ,yes,0
